player_id,name,team,position_id,total_points
295,McBurnie,HUL,4,5
296,Akintola,HUL,3,0
297,Gyabi,HUL,3,0
298,Destan,HUL,4,0
299,Burstow,HUL,4,0
300,Walton,IPS,1,0
301,Palmer,IPS,1,0
302,Button,IPS,1,0
303,Kipré,IPS,2,0
304,O'Shea,IPS,2,4
305,Davis,IPS,2,2
306,Greaves,IPS,2,2
307,Johnson,IPS,2,0
308,Furlong,IPS,2,0
309,Núñez,IPS,3,4
310,Matusiwa,IPS,3,0
311,Burns,IPS,3,0
312,Taylor,IPS,3,0
313,Clarke,IPS,3,7
314,Ogbene,IPS,3,0
315,Fatawu,IPS,3,2
316,Emersonn,IPS,4,9
317,Hirst,IPS,4,0
318,Philogene,IPS,3,0
319,Szmodics,IPS,3,0
320,Akpom,IPS,4,1
321,Walle Egeli,IPS,4,1
322,Al-Hamadi,IPS,4,0
323,McAteer,IPS,3,1
324,Mehmeti,IPS,3,0
325,Darlow,MUN,1,0
326,Perri,LEE,1,0
327,Bijol,LEE,2,10
328,Struijk,BHA,2,0
329,Rodon,LEE,2,6
330,Bogle,LEE,2,6
331,Gudmundsson,LEE,2,0
332,Justin,LEE,2,10
333,Bornauw,LEE,2,0
334,Muharemović,LEE,2,6
335,Stach,LEE,3,13
336,Okafor,LEE,3,1
337,Aaronson,LEE,3,3
338,Ampadu,LEE,3,5
339,Longstaff,LEE,3,1
340,Gelhardt,HUL,3,0
341,Gnonto,LEE,3,0
342,Harrison,LEE,3,0
343,James,LEE,3,0
344,Gruev,LEE,3,0
345,Tanaka,LEE,3,0
346,Calvert-Lewin,LEE,4,1
347,Nmecha,LEE,4,0
348,Piroe,LEE,4,0
349,Mateo Joseph,LEE,4,0
350,A.Becker,LIV,1,2
351,Mamardashvili,LIV,1,0
352,Woodman,LIV,1,0
353,Pecsi,LIV,1,0
354,Jaros,LIV,1,0
355,Davies,LIV,1,0
356,Virgil,LIV,2,2
357,Frimpong,LIV,2,0
358,Kerkez,LIV,2,0
359,Gomez,LIV,2,0
360,Bradley,LIV,2,0
361,Lucky,LIV,2,0
362,Jacquet,LIV,2,1
363,Leoni,LIV,2,0
364,Tsimikas,LIV,2,0
365,Ramsay,LIV,2,0
366,Wirtz,LIV,3,2
367,Gakpo,LIV,3,12
368,Szoboszlai,LIV,3,8
369,Ngumoha,LIV,3,2
370,Chiesa,LIV,3,0
371,Gravenberch,LIV,3,5
372,Mac Allister,LIV,3,1
373,C.Jones,LIV,3,0
374,Endo,LIV,3,0
375,Nyoni,LIV,3,0
376,Bajcetic,LIV,3,0
377,Munoz,LIV,3,4
378,McConnell,LIV,3,0
379,Isak,LIV,4,2
380,Ekitiké,LIV,4,0
381,Koumas,LIV,3,1
382,Danns,LIV,4,0
383,Elliott,LIV,3,0
384,Donnarumma,MCI,1,3
385,Trafford,LEE,1,9
386,Bettinelli,MCI,1,0
387,O'Reilly,MCI,2,2
388,Guéhi,MCI,2,10
389,Matheus N.,MCI,2,1
390,Rúben,MCI,2,2
391,Gvardiol,MCI,2,9
392,Aït-Nouri,MCI,2,0
393,Khusanov,MCI,2,2
394,Alleyne,MCI,2,0
395,Lewis,MCI,2,1
396,Vitor Reis,MCI,2,0
397,Semenyo,MCI,3,2
398,Foden,MCI,3,1
399,Cherki,MCI,3,8
400,Doku,MCI,3,0
401,Marmoush,TOT,4,0
402,Rodrigo,MCI,3,0
403,Sávio,TOT,3,0
404,Reijnders,MCI,3,0
405,N.Gonzalez,NEW,3,0
406,Kovačić,MCI,3,1
407,Echeverri,MCI,3,0
408,Phillips,MCI,3,0
409,Mukasa,MCI,3,0
410,Monga,MCI,3,0
411,Haaland,MCI,4,2
412,Lammens,MUN,1,1
413,Bayindir,MUN,1,0
414,Heaton,MUN,1,0
415,Dorgu,MUN,3,0
416,De Ligt,MUN,2,0
417,Dalot,MUN,2,1
418,Maguire,MUN,2,1
419,Martinez,MUN,2,0
420,Yoro,MUN,2,0
421,Heaven,MUN,2,1
422,Mazraoui,MUN,2,1
423,Shaw,MUN,2,1
424,Amass,MUN,2,0
425,Fredricson,MUN,2,0
426,B.Fernandes,MUN,3,2
427,Mbeumo,MUN,3,2
428,Cunha,MUN,3,2
429,Rashford,MUN,3,1
430,Mount,MUN,3,0
431,Amad,MUN,3,0
432,Mainoo,MUN,3,1
433,Ugarte,MUN,3,0
434,J.Fletcher,MUN,3,0
435,Lacey,MUN,3,1
436,Collyer,MUN,3,0
437,Bendito Mantato,MUN,3,0
438,Fletcher,MUN,3,0
439,Šeško,MUN,4,1
440,Zirkzee,MUN,4,0
441,Obi,MUN,4,0
442,Pope,NEW,1,0
443,Gillespie,NEW,1,0
444,Jaouen,NEW,1,0
445,Thiaw,NEW,2,3
446,Schär,NEW,2,1
447,Botman,NEW,2,3
448,Burn,NEW,2,0
449,Hall,NEW,2,3
450,Livramento,NEW,2,0
451,A.Murphy,NEW,2,0
452,Bruno G.,ARS,3,0
453,Barnes,NEW,3,2
454,Elanga,NEW,3,9
455,Tonali,TOT,3,2
456,J.Ramsey,NEW,3,0
457,J.Murphy,NEW,3,0
458,Joelinton,NEW,3,0
459,L.Miley,NEW,3,3
460,Willock,NEW,3,6
461,Touré,NEW,3,0
462,Steur,NEW,3,1
463,Woltemade,NEW,4,0
464,Wissa,NEW,4,4
465,Osula,NEW,4,4
466,Neave,NEW,4,0
467,Sels,NFO,1,2
468,John,NFO,1,0
469,N.Williams,NFO,2,2
470,Morato,NFO,2,0
471,Milenković,NFO,2,2
472,Murillo,NFO,2,4
473,Aina,NFO,2,5
474,Jair Cunha,NFO,2,1
475,Savona,NFO,2,0
476,O.Richards,NFO,2,0
477,Abbott,NFO,2,0
478,Netz,NFO,2,1
479,Bindon,NFO,2,0
480,Gibbs-White,NFO,3,2
481,Anderson,MCI,3,2
482,Hudson-Odoi,NFO,3,0
483,Ndoye,NFO,3,3
484,Hutchinson,NFO,3,0
485,Bakwa,NFO,3,0
486,McAtee,NFO,3,3
487,Dominguez,NFO,3,0
488,I.Sangaré,NFO,3,2
489,Yates,NFO,3,0
490,Wood,NFO,4,1
491,Igor Jesus,NFO,4,2
492,Awoniyi,COV,4,1
493,Kalimuendo,NFO,4,1
494,Vicario,TOT,1,0
495,Austin,TOT,1,0
496,Kinsky,TOT,1,2
497,Dubravka,TOT,1,0
498,Senesi,TOT,2,3
499,Pedro Porro,TOT,2,0
500,Romero,TOT,2,0
501,Danso,SUN,2,0
502,Robertson,TOT,2,3
503,Van de Ven,TOT,2,0
504,Vuskovic,BHA,2,6
505,Spence,TOT,2,0
506,Udogie,TOT,2,1
507,Phillips,TOT,2,0
508,Davies,TOT,2,0
509,Byfield,TOT,2,0
510,Rowswell,TOT,2,0
511,Souza,TOT,2,0
512,Kudus,TOT,3,0
513,Xavi,TOT,3,0
514,Tel,TOT,3,2
515,Maddison,TOT,3,1
516,Bentancur,TOT,3,1
517,Odobert,TOT,3,0
518,P.M.Sarr,TOT,3,0
519,Gallagher,TOT,3,0
520,Bergvall,TOT,3,1
521,Kulusevski,TOT,3,0
522,Gray,TOT,3,2
523,Moore,TOT,3,2
524,Olusesi,TOT,3,0
525,Fernandes,TOT,3,1
526,Solanke,TOT,4,1
527,Richarlison,TOT,4,2
528,Scarlett,TOT,4,0
529,Roefs,SUN,1,1
530,Patterson,SUN,1,0
531,Ellborg,SUN,1,0
532,Ballard,SUN,2,0
533,Mukiele,SUN,2,0
534,Hume,SUN,2,2
535,Alderete,SUN,2,1
536,Reinildo,SUN,2,1
537,Seelt,SUN,2,0
538,Hjelde,SUN,2,0
539,O'Nien,SUN,2,1
540,Masuaku,SUN,2,0
541,Meunier,SUN,2,1
542,E.Le Fée,SUN,3,2
543,Diarra,SUN,3,1
544,Xhaka,SUN,3,9
545,Sadiki,SUN,3,2
546,Adingra,SUN,3,0
547,Mundle,SUN,3,0
548,Rigg,SUN,3,1
549,Talbi,SUN,3,1
550,Jocelin.T,SUN,3,0
551,N.Angulo,SUN,3,5
552,Brobbey,SUN,4,2
553,Isidor,SUN,4,1
554,Van Oevelen,IPS,1,0
555,Matthews,CRY,1,0
556,Targett,HUL,2,1
557,Tzolis,ARS,3,6
558,Schlager,NFO,3,1
559,Bamba,NEW,3,1
560,Penders,CHE,1,0
561,Anselmino,CHE,2,0
562,Maeda,IPS,3,2
563,Morita,HUL,3,0
564,Scherpen,IPS,1,2
565,M.Sangaré,BRE,3,14
566,Silva,BOU,2,2
567,Horníček,NEW,1,1
568,Barco,CHE,3,0
569,Gonzalo,FUL,4,6
570,Palacios,FUL,3,2
571,Florentino,IPS,3,0
572,Tzolakis,HUL,1,10
573,Sanchez,BOU,2,0
574,Hjertø-Dahl,HUL,3,0
575,Yirenkyi,COV,3,1
576,Stroud,HUL,3,3
577,Tomiyasu,CRY,2,1
578,Mudryk,TOT,3,0
579,Araujo,LIV,2,1
580,Charles,FUL,3,1
581,Diomande,NFO,2,0
582,Madjo,AVL,4,0
583,Chavarria,CHE,2,1
584,Hamer,COV,3,1
585,Herrington,HUL,2,1
586,Mendy,HUL,2,15
587,Rulli,MCI,1,0
588,Khalaili,CRY,2,1
589,Gourna-Douath,HUL,3,0
590,Benda,NFO,1,0
591,Enciso,IPS,3,5
592,Ouattara,IPS,2,1
593,Dedić,NEW,2,1
594,David,BHA,4,0
595,Gozo,CRY,3,0
596,Ruggeri,AVL,2,1
597,Suzuki,AVL,1,0
598,Elvedi,LEE,2,0
599,Cherif,COV,4,0
600,Osman,BHA,3,1
601,Williams-Barnett,TOT,3,0
602,Humphreys,IPS,3,0
603,Lienou,LEE,2,0
604,Cresswell,LEE,3,0
605,Yalcouyé,BHA,3,1
606,Rowe,AVL,2,0
607,Lynch,AVL,3,0
608,Jebbison,BOU,4,1
609,Shahar,NEW,2,0
610,De Fougerolles,FUL,2,0
